COUNTRY;SUBBRAND;YEAR;MONTH;SCENARIO;FORECAST;FORECAST_YEAR;AMOUNT
Italy;Pepsi Regular (L3);2024;5;AI_forecast;AI_P03F;2023;1,80188E+16
Great Britain;Mountain Dew (L3);2025;2;AI_forecast;AI_P09F;2023;1,10821E+16
Spain;7up Free (L3);2024;10;AI_forecast;AI_P08F;2023;9,83947E+15
Czech;7up (L3);2023;11;AI_forecast;AI_P06F;2023;7,18626E+15
Italy;Pepsi Regular (L3);2025;5;AI_forecast;AI_P12F;2023;1,82881E+15
Spain;Pepsi Max (L3);2025;3;AI_forecast;AI_P11F;2023;1,43656E+16
Great Britain;Mountain Dew (L3);2024;4;AI_forecast;AI_P05F;2023;1,43939E+16
Hungary;Pepsi Regular (L3);2025;2;AI_forecast;AI_P10F;2023;9,86231E+15
Great Britain;7up (L3);2024;10;AI_forecast;AI_P07F;2023;0
Netherlands;Mountain Dew (L3);2023;3;AI_forecast;AI_P02F;2023;0
Czech;Pepsi Regular (L3);2025;2;AI_forecast;AI_P11F;2023;6,91843E+15
Hungary;Pepsi Max (L3);2024;2;AI_forecast;AI_P09F;2023;3,70597E+15
Norway;7up Free (L3);2024;9;AI_forecast;AI_P07F;2023;4,6509E+15
Hungary;7up Free (L3);2024;11;AI_forecast;AI_P06F;2023;3,0055E+16
Hungary;Pepsi Max (L3);2024;5;AI_forecast;AI_P09F;2023;5,04776E+15
Italy;Pepsi Max (L3);2025;2;AI_forecast;AI_P09F;2023;1,88929E+16
Spain;Pepsi Max (L3);2023;7;AI_forecast;AI_P03F;2023;9,9345E+14
Great Britain;7up Free (L3);2025;3;AI_forecast;AI_P12F;2023;3,95716E+15
Great Britain;Mountain Dew (L3);2024;9;AI_forecast;AI_P12F;2023;1,85636E+16
Norway;Pepsi Regular (L3);2024;7;AI_forecast;AI_P06F;2023;4,66767E+15
Hungary;Lipton (L3);2024;11;AI_forecast;AI_P07F;2023;2,4682E+16
Hungary;Lipton (L3);2024;6;AI_forecast;AI_P07F;2023;3,20171E+15
Hungary;Lipton (L3);2023;12;AI_forecast;AI_P10F;2023;2,22163E+15
Norway;Lipton (L3);2023;11;actual;null;;2,69033E+15
Czech;Lipton (L3);2023;11;actual;null;;2,57105E+16
Netherlands;7up Free (L3);2023;11;actual;null;;1,32197E+16
Denmark;Pepsi Regular (L3);2023;11;actual;null;;2,99182E+16
Spain;7up Free (L3);2023;11;actual;null;;7,45311E+15
Netherlands;Lipton (L3);2023;11;actual;null;;1,41055E+16
Great Britain;7up Free (L3);2024;4;AI_forecast;AI_PF;2023;1,76314E+16
Great Britain;7up (L3);2025;5;AI_forecast;AI_P12F;2023;4,13661E+14
Netherlands;Pepsi Max (L3);2023;10;AI_forecast;AI_P02F;2023;9,0713E+15
Spain;Pepsi Regular (L3);2023;4;AI_forecast;AI_P02F;2023;1,02947E+16
Netherlands;Lipton (L3);2023;10;AI_forecast;AI_P10F;2023;1,55132E+16
Italy;7up (L3);2024;12;AI_forecast;AI_P09F;2023;1,18852E+16
Portugal;7up Free (L3);2024;6;AI_forecast;AI_P12F;2023;1,56627E+16
Portugal;Lipton (L3);2024;6;AI_forecast;AI_P02F;2023;9,10674E+15
Spain;7up (L3);2023;7;AI_forecast;AI_P04F;2023;1,07336E+16
Hungary;Mountain Dew (L3);2024;11;AI_forecast;AI_P09F;2023;3,64949E+15
Great Britain;7up (L3);2023;12;AI_forecast;AI_P10F;2023;1,781E+16
Czech;7up (L3);2024;4;AI_forecast;AI_P02F;2023;6,32077E+15
Italy;7up (L3);2024;1;AI_forecast;AI_P08F;2023;1,44482E+16
Czech;Pepsi Regular (L3);2024;7;AI_forecast;AI_P03F;2023;1,04243E+16
Netherlands;Pepsi Regular (L3);2024;6;AI_forecast;AI_P08F;2023;4,7603E+15
Denmark;Pepsi Max (L3);2024;9;AI_forecast;AI_P04F;2023;2,24597E+15
Spain;Pepsi Max (L3);2024;6;AI_forecast;AI_P11F;2023;1,29084E+16
Great Britain;7up (L3);2024;10;AI_forecast;AI_P08F;2023;3,55647E+15
Czech;Pepsi Regular (L3);2025;1;AI_forecast;AI_P09F;2023;7,96829E+15
Netherlands;Mountain Dew (L3);2023;11;AI_forecast;AI_P08F;2023;0
Great Britain;Lipton (L3);2024;1;AI_forecast;AI_P07F;2023;4,81079E+15
Great Britain;Pepsi Regular (L3);2024;10;AI_forecast;AI_P11F;2023;1,17583E+16
Great Britain;7up Free (L3);2024;4;AI_forecast;AI_P05F;2023;1,67257E+15
Italy;7up (L3);2023;8;AI_forecast;AI_P06F;2023;1,40599E+16
Netherlands;Mountain Dew (L3);2024;6;AI_forecast;AI_P08F;2023;0
Portugal;Pepsi Regular (L3);2024;2;AI_forecast;AI_P05F;2023;1,33843E+15
Hungary;Pepsi Max (L3);2024;6;AI_forecast;AI_P10F;2023;4,3346E+15
Hungary;Mountain Dew (L3);2024;6;AI_forecast;AI_P09F;2023;4,99372E+15
Great Britain;Lipton (L3);2024;7;AI_forecast;AI_P02F;2023;7,32622E+15
Portugal;7up (L3);2024;5;AI_forecast;AI_P08F;2023;3,63721E+15
Great Britain;Mountain Dew (L3);2023;12;AI_forecast;AI_P09F;2023;1,62588E+16
Denmark;Pepsi Regular (L3);2024;3;AI_forecast;AI_P10F;2023;2,31885E+15
Czech;Pepsi Regular (L3);2023;9;AI_forecast;AI_P05F;2023;1,02846E+16
Norway;Lipton (L3);2025;3;AI_forecast;AI_P12F;2023;0
Norway;7up Free (L3);2023;11;AI_forecast;AI_P04F;2023;4,47816E+14
Denmark;Pepsi Max (L3);2023;12;AI_forecast;AI_P11F;2023;2,59058E+16
Spain;Pepsi Max (L3);2024;7;AI_forecast;AI_P11F;2023;1,48362E+16
Czech;Pepsi Max (L3);2024;8;AI_forecast;AI_P06F;2023;4,20237E+16
Hungary;Pepsi Regular (L3);2024;11;AI_forecast;AI_P12F;2023;1,0851E+16
Spain;Pepsi Max (L3);2024;3;AI_forecast;AI_P03F;2023;8,64327E+15
Portugal;Pepsi Regular (L3);2024;4;AI_forecast;AI_P03F;2023;1,36117E+13
Norway;Pepsi Max (L3);2023;6;AI_forecast;AI_P03F;2023;2,75474E+16
Hungary;Pepsi Max (L3);2024;6;AI_forecast;AI_PF;2023;6,47955E+15
Hungary;Pepsi Max (L3);2024;7;AI_forecast;AI_P08F;2023;4,7281E+15
Great Britain;Pepsi Regular (L3);2024;2;AI_forecast;AI_P09F;2023;1,46891E+16
Denmark;Pepsi Max (L3);2023;4;AI_forecast;AI_P02F;2023;2,06349E+16
Portugal;7up (L3);2024;2;AI_forecast;AI_P07F;2023;1,86289E+16
Spain;Pepsi Max (L3);2023;7;AI_forecast;AI_P04F;2023;1,01298E+16
Hungary;Pepsi Regular (L3);2024;12;AI_forecast;AI_P08F;2023;6,66048E+15
Norway;7up (L3);2023;9;AI_forecast;AI_P08F;2023;0
Netherlands;Pepsi Max (L3);2023;9;AI_forecast;AI_PF;2023;8,09205E+15
Netherlands;Pepsi Regular (L3);2024;9;AI_forecast;AI_P12F;2023;5,76196E+15
Hungary;Pepsi Max (L3);2023;12;AI_forecast;AI_P12F;2023;5,41073E+15
Denmark;Pepsi Max (L3);2024;11;AI_forecast;AI_P12F;2023;2,62065E+15
Netherlands;Pepsi Max (L3);2024;6;AI_forecast;AI_P10F;2023;1,25876E+16
Norway;Mountain Dew (L3);2023;11;AI_forecast;AI_P06F;2023;2,39967E+14
Great Britain;7up (L3);2024;11;AI_forecast;AI_P11F;2023;3,38899E+15
Norway;Pepsi Regular (L3);2023;8;AI_forecast;AI_P07F;2023;4,50977E+16
Denmark;Mountain Dew (L3);2024;1;AI_forecast;AI_PF;2023;1,6161E+16
Spain;7up (L3);2023;3;AI_forecast;AI_P02F;2023;6,31177E+15
Hungary;Pepsi Max (L3);2024;9;AI_forecast;AI_P09F;2023;5,31445E+15
Hungary;Pepsi Max (L3);2023;11;AI_forecast;AI_P02F;2023;4,73067E+16
Great Britain;Lipton (L3);2023;2;AI_forecast;AI_PF;2023;4,69006E+14
Denmark;Pepsi Max (L3);2024;2;AI_forecast;AI_P12F;2023;2,295E+15
Denmark;Pepsi Max (L3);2023;12;AI_forecast;AI_P09F;2023;2,77666E+15
Denmark;Pepsi Max (L3);2024;2;AI_forecast;AI_P07F;2023;1,74692E+16
Hungary;Mountain Dew (L3);2024;10;AI_forecast;AI_P11F;2023;4,02098E+15
Hungary;Pepsi Regular (L3);2024;8;AI_forecast;AI_P11F;2023;1,37133E+16
Great Britain;7up Free (L3);2023;6;AI_forecast;AI_P05F;2023;1,40487E+16
Great Britain;7up (L3);2024;6;AI_forecast;AI_P04F;2023;3,34941E+16
Spain;Pepsi Regular (L3);2023;4;AI_forecast;AI_P04F;2023;9,83286E+15
Great Britain;Lipton (L3);2024;10;AI_forecast;AI_P11F;2023;6,62873E+15
Hungary;Mountain Dew (L3);2023;9;AI_forecast;AI_P09F;2023;4,59754E+15
Italy;Pepsi Max (L3);2024;8;AI_forecast;AI_P10F;2023;2,00842E+16
Czech;Pepsi Max (L3);2025;4;AI_forecast;AI_P12F;2023;4,21639E+15
Great Britain;7up Free (L3);2024;4;AI_forecast;AI_P08F;2023;1,08738E+16
Hungary;Pepsi Regular (L3);2024;12;AI_forecast;AI_P12F;2023;1,25808E+16
Great Britain;Mountain Dew (L3);2023;11;AI_forecast;AI_P02F;2023;1,75955E+15
Portugal;7up (L3);2025;1;AI_forecast;AI_P10F;2023;1,79041E+16
Netherlands;Pepsi Max (L3);2023;3;AI_forecast;AI_P02F;2023;9,64034E+15
Norway;7up (L3);2023;11;AI_forecast;AI_P10F;2023;0
Spain;7up (L3);2025;4;AI_forecast;AI_P11F;2023;3,90543E+15
Hungary;Pepsi Max (L3);2024;8;AI_forecast;AI_P12F;2023;5,55394E+15
Netherlands;Pepsi Regular (L3);2023;6;AI_forecast;AI_P03F;2023;5,92446E+15
Netherlands;Pepsi Regular (L3);2023;7;AI_forecast;AI_P03F;2023;5,69759E+15
Denmark;Pepsi Max (L3);2024;6;AI_forecast;AI_P08F;2023;1,94174E+16
Great Britain;Lipton (L3);2024;2;AI_forecast;AI_P11F;2023;5,0906E+16
Denmark;Pepsi Regular (L3);2024;9;AI_forecast;AI_P07F;2023;2,30845E+16
Netherlands;Pepsi Regular (L3);2024;5;AI_forecast;AI_P07F;2023;5,35847E+14
Hungary;7up Free (L3);2023;11;AI_forecast;AI_P04F;2023;2,65901E+15
Denmark;Pepsi Max (L3);2024;6;AI_forecast;AI_P09F;2023;2,85572E+16
Great Britain;7up Free (L3);2024;12;AI_forecast;AI_P10F;2023;1,50231E+16
Netherlands;Lipton (L3);2024;5;AI_forecast;AI_P05F;2023;2,13582E+15
Denmark;Mountain Dew (L3);2023;12;actual;null;;4,61084E+16
Portugal;7up (L3);2023;12;actual;null;;3,29659E+16
Spain;Pepsi Max (L3);2023;12;actual;null;;1,05442E+16
Norway;Mountain Dew (L3);2023;12;actual;null;;8,53381E+15
Netherlands;Pepsi Regular (L3);2024;9;AI_forecast;AI_P08F;2023;5,46938E+15
Denmark;Pepsi Max (L3);2024;1;AI_forecast;AI_P08F;2023;1,71823E+15
Portugal;7up (L3);2025;4;AI_forecast;AI_P12F;2023;2,72111E+16
Hungary;Pepsi Regular (L3);2023;7;AI_forecast;AI_P04F;2023;1,36079E+16
Spain;Pepsi Max (L3);2024;10;AI_forecast;AI_P06F;2023;1,03841E+16
Great Britain;Mountain Dew (L3);2023;4;AI_forecast;AI_P04F;2023;1,59576E+16
Norway;Mountain Dew (L3);2024;3;AI_forecast;AI_P12F;2023;7,8205E+15
Norway;Pepsi Max (L3);2023;9;AI_forecast;AI_P09F;2023;2,28643E+16
Netherlands;Mountain Dew (L3);2024;1;AI_forecast;AI_P06F;2023;0
Denmark;7up (L3);2024;4;AI_forecast;AI_P08F;2023;0
Netherlands;Mountain Dew (L3);2024;8;AI_forecast;AI_P10F;2023;0
Portugal;Pepsi Max (L3);2023;8;AI_forecast;AI_P08F;2023;2,41763E+14
Portugal;Lipton (L3);2023;7;AI_forecast;AI_P02F;2023;1,00202E+16
Denmark;Mountain Dew (L3);2023;7;AI_forecast;AI_P03F;2023;3,47517E+15
Norway;Lipton (L3);2023;10;AI_forecast;AI_P10F;2023;2,39555E+16
Hungary;Pepsi Max (L3);2024;6;AI_forecast;AI_P09F;2023;6,08072E+15
Hungary;Pepsi Max (L3);2024;4;AI_forecast;AI_PF;2023;4,62092E+16
Great Britain;7up (L3);2023;11;AI_forecast;AI_P07F;2023;1,41755E+16
Norway;7up (L3);2023;8;AI_forecast;AI_PF;2023;1,16659E+16
Spain;Lipton (L3);2025;3;AI_forecast;AI_P10F;2023;1,21544E+16
Czech;Pepsi Max (L3);2023;12;actual;null;;4,45266E+15
Czech;Lipton (L3);2023;11;AI_forecast;AI_PF;2023;2,12488E+16
Netherlands;7up Free (L3);2024;12;AI_forecast;AI_P08F;2023;1,32912E+16
Czech;Pepsi Max (L3);2024;7;AI_forecast;AI_P06F;2023;4,22002E+16
Portugal;Lipton (L3);2023;12;actual;null;;5,96054E+15
Norway;7up Free (L3);2023;12;actual;null;;2,66682E+16
Great Britain;Pepsi Max (L3);2023;12;actual;null;;1,39247E+22
Italy;Pepsi Regular (L3);2023;12;actual;null;;2,23242E+16
Hungary;Pepsi Regular (L3);2023;12;actual;null;;9,93633E+15
Hungary;7up (L3);2023;12;actual;null;;-1,07919E+16
Denmark;7up Free (L3);2024;8;AI_forecast;AI_P05F;2023;1,37276E+16
Great Britain;Pepsi Max (L3);2023;12;AI_forecast;AI_P04F;2023;1,09021E+22
Great Britain;Pepsi Max (L3);2023;8;AI_forecast;AI_P02F;2023;1,18365E+23
Great Britain;Pepsi Regular (L3);2024;7;AI_forecast;AI_P10F;2023;1,58121E+16
Denmark;Pepsi Max (L3);2023;9;AI_forecast;AI_P03F;2023;1,58105E+16
Portugal;7up (L3);2023;7;AI_forecast;AI_P06F;2023;5,51744E+15
Great Britain;7up Free (L3);2024;2;AI_forecast;AI_P03F;2023;9,57478E+15
Spain;Pepsi Max (L3);2023;11;AI_forecast;AI_P07F;2023;8,36501E+15
Netherlands;Pepsi Max (L3);2024;8;AI_forecast;AI_P06F;2023;1,11668E+16
Norway;7up Free (L3);2025;3;AI_forecast;AI_P12F;2023;4,23873E+16
Great Britain;Pepsi Max (L3);2024;1;AI_forecast;AI_P08F;2023;9,1862E+14
Hungary;Pepsi Max (L3);2023;5;AI_forecast;AI_P05F;2023;5,27528E+15
Great Britain;Pepsi Regular (L3);2023;12;AI_forecast;AI_P04F;2023;1,72388E+16
Hungary;7up (L3);2024;2;AI_forecast;AI_P10F;2023;0
Spain;Pepsi Regular (L3);2023;9;AI_forecast;AI_P09F;2023;1,40963E+16
Spain;Pepsi Regular (L3);2024;5;AI_forecast;AI_P12F;2023;1,43531E+16
Norway;Pepsi Max (L3);2024;2;AI_forecast;AI_P07F;2023;2,50915E+16
Netherlands;Pepsi Regular (L3);2024;3;AI_forecast;AI_P09F;2023;4,66483E+15
Hungary;Mountain Dew (L3);2024;1;AI_forecast;AI_P06F;2023;3,77411E+15
Denmark;Pepsi Max (L3);2024;11;AI_forecast;AI_P12F;2023;2,16006E+16
Czech;Lipton (L3);2024;1;AI_forecast;AI_P12F;2023;1,94301E+15
Denmark;Pepsi Max (L3);2024;2;AI_forecast;AI_P10F;2023;2,29022E+16
Great Britain;Lipton (L3);2024;2;AI_forecast;AI_P06F;2023;6,18669E+15
Great Britain;Lipton (L3);2023;5;AI_forecast;AI_PF;2023;6,32871E+15
Denmark;Pepsi Max (L3);2025;1;AI_forecast;AI_P09F;2023;2,84155E+15
Hungary;7up (L3);2023;11;AI_forecast;AI_P09F;2023;1,56401E+16
Netherlands;7up Free (L3);2024;3;AI_forecast;AI_P05F;2023;1,34944E+15
Netherlands;Mountain Dew (L3);2024;1;AI_forecast;AI_P08F;2023;0
Norway;Pepsi Regular (L3);2023;6;AI_forecast;AI_P06F;2023;4,80257E+15
Netherlands;Pepsi Regular (L3);2023;5;AI_forecast;AI_PF;2023;5,90416E+15
Denmark;Pepsi Max (L3);2024;12;AI_forecast;AI_P10F;2023;2,77142E+16
Hungary;Mountain Dew (L3);2024;9;AI_forecast;AI_P05F;2023;4,1342E+15
Czech;Lipton (L3);2024;10;AI_forecast;AI_P12F;2023;2,4702E+16
Italy;Pepsi Max (L3);2024;6;AI_forecast;AI_P05F;2023;1,73025E+16
Spain;7up Free (L3);2025;1;AI_forecast;AI_P08F;2023;6,91879E+15
Great Britain;7up (L3);2024;3;AI_forecast;AI_P06F;2023;8,24952E+14
Denmark;Pepsi Regular (L3);2024;12;AI_forecast;AI_P12F;2023;2,82373E+15
Denmark;Pepsi Regular (L3);2024;5;AI_forecast;AI_P11F;2023;2,88828E+15
Great Britain;7up (L3);2024;6;AI_forecast;AI_P03F;2023;2,66058E+16
Norway;7up Free (L3);2023;7;AI_forecast;AI_P02F;2023;5,26158E+15
Hungary;Mountain Dew (L3);2023;8;AI_forecast;AI_PF;2023;4,67148E+16
Italy;Pepsi Regular (L3);2023;12;AI_forecast;AI_P02F;2023;1,93522E+16
Denmark;Pepsi Max (L3);2023;10;AI_forecast;AI_P08F;2023;2,0634E+16
Hungary;Mountain Dew (L3);2024;5;AI_forecast;AI_P09F;2023;4,32206E+15
Spain;Pepsi Max (L3);2024;6;AI_forecast;AI_P08F;2023;1,2428E+16
Czech;Pepsi Regular (L3);2025;1;AI_forecast;AI_P11F;2023;7,77547E+15
Great Britain;Pepsi Max (L3);2023;6;AI_forecast;AI_P05F;2023;1,20086E+23
Great Britain;Lipton (L3);2024;5;AI_forecast;AI_P05F;2023;7,04412E+15
Great Britain;Mountain Dew (L3);2024;7;AI_forecast;AI_P04F;2023;1,77937E+12
Hungary;Pepsi Regular (L3);2023;10;AI_forecast;AI_P10F;2023;1,20767E+16
Denmark;Pepsi Regular (L3);2024;11;AI_forecast;AI_P10F;2023;2,04724E+14
Spain;Pepsi Max (L3);2024;4;AI_forecast;AI_P10F;2023;1,05105E+16
Hungary;Pepsi Regular (L3);2024;1;AI_forecast;AI_P06F;2023;1,58573E+16
Spain;7up Free (L3);2023;8;AI_forecast;AI_P08F;2023;9,38321E+15
Spain;7up Free (L3);2023;11;AI_forecast;AI_P09F;2023;7,24798E+14
Spain;7up Free (L3);2023;8;AI_forecast;AI_P07F;2023;8,79698E+15
Spain;7up Free (L3);2025;1;AI_forecast;AI_P09F;2023;7,52632E+15
Netherlands;Pepsi Max (L3);2024;1;AI_forecast;AI_P04F;2023;6,46621E+13
Netherlands;Lipton (L3);2023;1;AI_forecast;AI_PF;2023;1,31392E+16
Spain;Pepsi Regular (L3);2023;7;AI_forecast;AI_P04F;2023;1,8289E+16
Norway;Lipton (L3);2025;2;AI_forecast;AI_P09F;2023;2,64867E+15
Norway;Lipton (L3);2024;2;AI_forecast;AI_P05F;2023;2,88465E+15
Great Britain;Pepsi Max (L3);2023;12;AI_forecast;AI_PF;2023;1,15258E+23
Great Britain;Pepsi Max (L3);2023;12;AI_forecast;AI_P03F;2023;1,14604E+23
Czech;Lipton (L3);2025;4;AI_forecast;AI_P12F;2023;2,39126E+16
Czech;Pepsi Max (L3);2023;10;AI_forecast;AI_P03F;2023;3,54994E+16
Portugal;7up (L3);2023;6;AI_forecast;AI_P06F;2023;4,81754E+16
Netherlands;Pepsi Max (L3);2024;3;AI_forecast;AI_P12F;2023;9,81424E+15
Spain;7up Free (L3);2024;3;AI_forecast;AI_P09F;2023;7,45327E+15
Netherlands;Pepsi Max (L3);2024;3;AI_forecast;AI_P12F;2023;1,11436E+15
Italy;7up (L3);2024;4;AI_forecast;AI_P03F;2023;1,23012E+15
Norway;Pepsi Max (L3);2023;12;AI_forecast;AI_P10F;2023;2,71298E+15
Great Britain;Pepsi Max (L3);2024;7;AI_forecast;AI_P12F;2023;1,20656E+23
Great Britain;Lipton (L3);2024;8;AI_forecast;AI_P04F;2023;8,71389E+14
Great Britain;Lipton (L3);2023;4;AI_forecast;AI_P03F;2023;5,26663E+15
Great Britain;7up Free (L3);2024;11;AI_forecast;AI_P07F;2023;6,80947E+14
Great Britain;7up Free (L3);2025;1;AI_forecast;AI_P11F;2023;3,81126E+15
Great Britain;7up Free (L3);2024;4;AI_forecast;AI_P06F;2023;1,61754E+15
Great Britain;Mountain Dew (L3);2024;10;AI_forecast;AI_P08F;2023;1,76313E+16
Great Britain;7up Free (L3);2024;7;AI_forecast;AI_P02F;2023;1,27069E+16
Denmark;Pepsi Regular (L3);2024;5;AI_forecast;AI_P04F;2023;1,94077E+16
Norway;Pepsi Max (L3);2024;7;AI_forecast;AI_P06F;2023;2,91058E+16
Norway;Pepsi Max (L3);2023;6;AI_forecast;AI_P05F;2023;2,73155E+16
Spain;Pepsi Regular (L3);2024;10;AI_forecast;AI_P05F;2023;1,48963E+16
Czech;Pepsi Regular (L3);2023;5;AI_forecast;AI_P05F;2023;1,08083E+15
Hungary;Pepsi Max (L3);2024;3;AI_forecast;AI_P02F;2023;4,94617E+15
Great Britain;Pepsi Max (L3);2023;9;AI_forecast;AI_P09F;2023;1,22243E+23
Norway;7up Free (L3);2024;11;AI_forecast;AI_P11F;2023;4,18859E+15
Great Britain;7up Free (L3);2023;11;AI_forecast;AI_P10F;2023;1,0316E+16
Great Britain;7up Free (L3);2024;9;AI_forecast;AI_P06F;2023;8,22589E+15
Czech;Pepsi Max (L3);2023;5;AI_forecast;AI_P02F;2023;3,88992E+13
Hungary;Pepsi Regular (L3);2024;7;AI_forecast;AI_P11F;2023;8,08357E+15
Spain;Pepsi Max (L3);2024;6;AI_forecast;AI_P06F;2023;1,15396E+16
Denmark;Pepsi Regular (L3);2024;3;AI_forecast;AI_P12F;2023;2,50474E+16
Great Britain;7up (L3);2024;4;AI_forecast;AI_P04F;2023;2,64178E+16
Great Britain;Lipton (L3);2024;5;AI_forecast;AI_P02F;2023;6,64802E+15
Great Britain;7up Free (L3);2023;9;AI_forecast;AI_P02F;2023;1,41166E+16
Netherlands;7up Free (L3);2024;1;AI_forecast;AI_P07F;2023;1,02795E+15
Great Britain;7up Free (L3);2023;5;AI_forecast;AI_P04F;2023;1,65482E+16
Norway;Mountain Dew (L3);2024;3;AI_forecast;AI_P11F;2023;7,75803E+15
Netherlands;Mountain Dew (L3);2023;12;AI_forecast;AI_P06F;2023;0
Great Britain;Pepsi Max (L3);2024;4;AI_forecast;AI_P02F;2023;1,07333E+22
Great Britain;Pepsi Max (L3);2024;1;AI_forecast;AI_P03F;2023;8,51192E+15
Great Britain;Pepsi Regular (L3);2024;1;AI_forecast;AI_P10F;2023;1,0317E+16
Denmark;Pepsi Max (L3);2025;1;AI_forecast;AI_P09F;2023;2,83149E+16
Great Britain;7up Free (L3);2023;9;AI_forecast;AI_P09F;2023;1,42644E+15
Hungary;7up (L3);2024;3;AI_forecast;AI_P12F;2023;0
Netherlands;Pepsi Max (L3);2024;8;AI_forecast;AI_P08F;2023;1,00632E+16
Spain;Lipton (L3);2025;2;AI_forecast;AI_P10F;2023;1,42703E+16
Netherlands;Lipton (L3);2023;8;AI_forecast;AI_P05F;2023;2,22274E+16
Norway;Pepsi Max (L3);2024;3;AI_forecast;AI_P11F;2023;2,49079E+15
Czech;Pepsi Regular (L3);2024;6;AI_forecast;AI_P05F;2023;1,22984E+16
Spain;7up (L3);2023;12;AI_forecast;AI_P09F;2023;9,24609E+15
Great Britain;Lipton (L3);2023;3;AI_forecast;AI_PF;2023;5,47604E+14
Italy;Pepsi Regular (L3);2024;3;AI_forecast;AI_P02F;2023;2,00378E+16
Hungary;Mountain Dew (L3);2024;2;AI_forecast;AI_P02F;2023;3,29833E+15
Spain;Pepsi Max (L3);2024;10;AI_forecast;AI_P08F;2023;1,381E+16
Spain;Pepsi Max (L3);2024;3;AI_forecast;AI_P05F;2023;1,17975E+16
Norway;7up (L3);2024;10;AI_forecast;AI_P06F;2023;0
Netherlands;Lipton (L3);2024;4;AI_forecast;AI_P07F;2023;1,24355E+16
Norway;Lipton (L3);2024;10;AI_forecast;AI_P12F;2023;0
Norway;Lipton (L3);2024;2;AI_forecast;AI_P12F;2023;0
Netherlands;Pepsi Regular (L3);2024;5;AI_forecast;AI_P03F;2023;4,79498E+15
Spain;7up (L3);2025;1;AI_forecast;AI_P10F;2023;3,9255E+15
Denmark;Pepsi Max (L3);2023;11;AI_forecast;AI_P10F;2023;2,46984E+16
Great Britain;7up Free (L3);2024;2;AI_forecast;AI_P07F;2023;8,42926E+14
Great Britain;7up Free (L3);2024;12;AI_forecast;AI_P09F;2023;6,28167E+15
Great Britain;7up (L3);2024;11;AI_forecast;AI_P12F;2023;3,8041E+15
Norway;7up (L3);2023;10;AI_forecast;AI_P03F;2023;8,39092E+15
Norway;Pepsi Max (L3);2024;3;AI_forecast;AI_P12F;2023;2,92243E+15
Netherlands;Pepsi Regular (L3);2024;6;actual;null;;1,28068E+14
Hungary;Mountain Dew (L3);2024;6;actual;null;;5,47788E+13
Spain;Pepsi Max (L3);2024;6;actual;null;;1,13989E+14
Norway;Mountain Dew (L3);2024;6;actual;null;;1,5024E+13
Netherlands;Pepsi Regular (L3);2024;8;AI_forecast;AI_P11F;2023;5,90589E+14
Spain;Pepsi Max (L3);2024;7;AI_forecast;AI_P09F;2023;1,64737E+15
Netherlands;7up Free (L3);2024;8;AI_forecast;AI_P04F;2023;1,45902E+16
Spain;7up Free (L3);2024;11;AI_forecast;AI_P10F;2023;8,76612E+15
Netherlands;Pepsi Max (L3);2024;7;AI_forecast;AI_P07F;2023;1,11153E+15
Denmark;7up (L3);2025;3;AI_forecast;AI_P11F;2023;0
Czech;Pepsi Regular (L3);2024;11;AI_forecast;AI_P07F;2023;1,069E+15
Norway;Pepsi Regular (L3);2024;4;AI_forecast;AI_P07F;2023;2,99702E+16
Hungary;Mountain Dew (L3);2024;7;AI_forecast;AI_P05F;2023;4,4812E+16
Denmark;Pepsi Max (L3);2024;11;AI_forecast;AI_P09F;2023;3,48852E+14
Great Britain;Pepsi Regular (L3);2023;12;AI_forecast;AI_P11F;2023;1,29752E+15
Portugal;7up (L3);2025;1;AI_forecast;AI_P11F;2023;2,01077E+16
Netherlands;Pepsi Max (L3);2024;8;AI_forecast;AI_P10F;2023;1,00373E+16
Spain;Pepsi Regular (L3);2023;3;AI_forecast;AI_PF;2023;1,13241E+16
Spain;Pepsi Regular (L3);2024;10;AI_forecast;AI_P10F;2023;2,22765E+16
Italy;Pepsi Regular (L3);2024;6;actual;null;;2,07613E+15
Norway;Pepsi Regular (L3);2024;6;actual;null;;4,81525E+13
Netherlands;Pepsi Regular (L3);2024;3;AI_forecast;AI_P06F;2023;4,79881E+15
Great Britain;Lipton (L3);2024;6;AI_forecast;AI_P05F;2023;7,34325E+15
Great Britain;Lipton (L3);2024;6;AI_forecast;AI_P12F;2023;6,94297E+15
Spain;Pepsi Max (L3);2025;2;AI_forecast;AI_P12F;2023;1,1121E+16
Netherlands;Pepsi Max (L3);2023;11;AI_forecast;AI_P10F;2023;7,82726E+15
Norway;7up (L3);2024;8;AI_forecast;AI_P11F;2023;0
Hungary;Lipton (L3);2023;12;AI_forecast;AI_PF;2023;2,48023E+16
Netherlands;7up (L3);2024;3;AI_forecast;AI_P09F;2023;5,48754E+15
Czech;Lipton (L3);2024;6;actual;null;;3,25134E+13
Spain;7up Free (L3);2024;6;actual;null;;7,53717E+12
Spain;Pepsi Regular (L3);2024;6;actual;null;;1,30167E+14
Portugal;Pepsi Max (L3);2023;10;AI_forecast;AI_P07F;2023;2,09458E+16
Norway;Lipton (L3);2024;3;AI_forecast;AI_P09F;2023;0
Portugal;Lipton (L3);2023;10;AI_forecast;AI_P07F;2023;6,60396E+15
